HIT,124,01101010101001101010101001101000,01100101011001011001011010010111,3,3
HIT,125,10010101010101010101010110010100,10011010010110101001101010101011,3,3
HIT,126,10010110010101100110010110100100,01101010101010011010101001101011,3,3
HIT,127,01100101101001010110011001100100,10100110101001101010100110101011,3,3
HIT,128,10101010011001100110010110011000,10100101010110100101010110101011,3,3
HIT,129,10011001100101010110010110010100,10101010101001101010011010010111,3,3
HIT,130,10101001101010011001100110101000,01011010010110100101010110100111,3,3
HIT,131,10010110010101011001010101101000,10011010011001101001101010010111,3,3
HIT,132,01011010010110100101101001011000,10101001101010011010100110011011,3,3
HIT,133,01011010100110100110100110101000,01100110010101011001010101011011,3,3
HIT,134,10010101100101010101100101100100,01011010101010101010100110011011,3,3
HIT,135,10100110011001101001101010011000,01011001011001011001010101010111,3,3
HIT,136,01100110010110010110010110010100,10101010101010100110101010100111,3,3
HIT,137,01011010010110100101011001010100,10101001100110101010011001101011,3,3
HIT,138,01010101010101011001100101011000,01011010010110101010010110100111,3,3
HIT,139,10010101100101011001011010010100,10011001101010101001101010101011,3,3
HIT,140,01011001010101010101100101100100,10100110011010101010100110100111,3,3
HIT,141,01010110011001010101010101011000,10011010100110100101101010010111,3,3
HIT,142,10010110101010101001100101101000,10010101100110100101011001101011,3,3
HIT,143,10100110100110100110101001101000,01100101010110011001011001011011,3,3
HIT,144,10010110011001100110011001011000,01011010101001101010011010011011,3,3
HIT,145,01100110101010011010100110011000,10010110010110010110010110010111,3,3
HIT,146,10100101010101010101011001011000,10011010100110100110100110011011,3,3
HIT,147,01011010101010101010100110100100,10010110011001010110010101010111,3,3
HIT,148,10011001011001011001011001011000,10101010101010101010100101010111,3,3
HIT,149,10100101010101010110100101101000,10011010101010101010101010100111,3,3
HIT,150,01101001101010100110100110101000,10011001100110011001100110011011,3,3
HIT,151,10101001010101101010011010011000,01011001011001011001100101100111,3,3
HIT,152,10010110010101010101010101100100,10100110101001100110101010011011,3,3
HIT,153,01010101101001010110100101011000,10100110101010101010100110101011,3,3
HIT,154,01011001100101100101100110011000,10101001010101101001010110101011,3,3
HIT,155,01101010010101010110101010100100,10011001100101100101100101100111,3,3
HIT,156,10011001100110101001101010011000,10010110010101100101010110010111,3,3
HIT,157,01011010101010010110010101010100,10011001101001100110100110011011,3,3
HIT,158,10101001101010100101010101101000,01100110010110011001100110011011,3,3
HIT,159,10100101101010011010101010010100,01011001010101010101100101011011,3,3
HIT,160,01011001010101010101010101011000,10101010100110011001101010011011,3,3
HIT,161,10010101100101010101010101101000,10011010101001101010011010101011,3,3
HIT,162,10101010101001010101101010010100,01100110100110010110011001101011,3,3
HIT,163,10011001101001100101010101011000,01101010101001011010101001011011,3,3
HIT,164,10100110101010011010100101101000,01010101100101010101010101010111,3,3
HIT,165,01010101100101010110010101101000,10101010011010011010101010101011,3,3
HIT,166,01011010010110010101100101100100,10011010101010100110101001100111,3,3
HIT,167,01100110100110011001101001101000,10101010101010100101010101101011,3,3
HIT,168,10100101101001010101100101010100,01100110101010101010011001100111,3,3
HIT,169,01101001100110100110100110011000,01010101010101010110010101101011,3,3
HIT,170,01010110011001010101100101010100,01101010011010011010101010011011,3,3
HIT,171,01011001100101100110011001101000,10010101011010010101101010010111,3,3
HIT,172,10101010101001101010101010100100,01010110010101101001011001011011,3,3
HIT,173,10010101100101011001011001011000,01011010100110011001100110011011,3,3
HIT,174,01101001010101101010101010011000,01100101100110011001011001100111,3,3
HIT,175,01101010100101101001100110011000,01100101011001010101010101011011,3,3
HIT,176,10010110100101010110010110010100,10100110011010100110101001101011,3,3
HIT,177,01010110010101010110010101100100,01011010011010101001101001011011,3,3
